Timestamp,Volume
1234396800000,6476460000
1234310400000,5926460000
1234224000000,6770169600
1234137600000,5574370000
1233878400000,6484100000
1233792000000,6624030000
1233705600000,6420450000
1233619200000,5886310000
1233532800000,5673270000
1233273600000,5350580000
1233187200000,5067060000
1233100800000,6199180000
1233014400000,5353260000
1232928000000,6039940000
1232668800000,5832160000
1232582400000,5843830000
1232496000000,6467830000
1232409600000,6375230000
1232064000000,6786040000
1231977600000,7807350400
1231891200000,5407880000
1231804800000,5567460000
1231718400000,4725050000
1231459200000,4716500000
1231372800000,4991550000
1231286400000,4704940000
1231200000000,5392620000
1231113600000,5413910000
1230854400000,4048270000
1230681600000,4172940000
1230595200000,3627800000
1230508800000,3323430000
1230249600000,1880050000
1230076800000,1546550000
1229990400000,4051970000
1229904000000,4869850000
1229644800000,6705310000
1229558400000,5675000000
1229472000000,5907380000
1229385600000,6009780000
1229299200000,4982390000
1229040000000,5959590000
1228953600000,5513840000
1228867200000,5942130000
1228780800000,5693110000
1228694400000,6553600000
1228435200000,6165370000
1228348800000,5860390000
1228262400000,6221880000
1228176000000,6170100000
1228089600000,6052010000
1227830400000,2740860000
1227657600000,5793260000
1227571200000,6952700000
1227484800000,7879440000
1227225600000,9495900000
1227139200000,9093740000
1227052800000,6548600000
1226966400000,6679470000
1226880000000,4927490000
1226620800000,5881030000
1226534400000,7849120000
1226448000000,5764180000
1226361600000,4998340000
1226275200000,4572000000
1226016000000,4931640000
1225929600000,6102230000
1225843200000,5426640000
1225756800000,5531290000
1225670400000,4492280000
1225411200000,6394350000
1225324800000,6175830000
1225238400000,7077800000
1225152000000,7096950400
1225065600000,5558050000
1224806400000,6550050000
1224720000000,7189900000
1224633600000,6147980000
1224547200000,5121830000
1224460800000,5175640000
1224201600000,6581780000
1224115200000,7984500000
1224028800000,6542330000
1223942400000,8161990400
1223856000000,7263369600
1223596800000,11456230400
1223510400000,8285670400
1223424000000,8716329600
1223337600000,7069209600
1223251200000,7956020000
1222992000000,6716120000
1222905600000,6285640000
1222819200000,5782130000
1222732800000,6065000000
1222646400000,7305060000
1222387200000,5383610000
1222300800000,5877640000
1222214400000,4820360000
1222128000000,5185730000
1222041600000,5368130000
1221782400000,9387169600
1221696000000,10082689600
1221609600000,9431870400
1221523200000,9459830400
1221436800000,8279510400
1221177600000,6273260000
1221091200000,6869249600
1221004800000,6543440000
1220918400000,7380630400
1220832000000,7351340000
1220572800000,5017080000
1220486400000,5212500000
1220400000000,5056980000
1220313600000,4783560000
1219968000000,3288120000
1219881600000,3854280000
1219795200000,3499610000
1219708800000,3587570000
1219622400000,3420600000
1219363200000,3741070000
1219276800000,4032590000
1219190400000,4555030000
1219104000000,4159760000
1219017600000,3829290000
1218758400000,4041820000
1218672000000,4064000000
1218585600000,4787600000
1218499200000,4711290000
1218412800000,5067310000
1218153600000,4966810000
1218067200000,5319380000
1217980800000,4873420000
1217894400000,1219310000
1217808000000,4562280000
1217548800000,4684870000
1217462400000,5346050000
1217376000000,5631330000
1217289600000,5414240000
1217203200000,4282960000
1216944000000,4672560000
1216857600000,6127980000
1216771200000,6705830000
1216684800000,6180230000
1216598400000,4630640000
1216339200000,5653280000
1216252800000,7365209600
1216166400000,6738630400
1216080000000,7363640000
1215993600000,5434860000
1215734400000,6742200000
1215648000000,5840430000
1215561600000,5181000000
1215475200000,6034110000
1215388800000,5265420000
1215043200000,3247590000
1214956800000,5276090000
1214870400000,5846290000
1214784000000,5032330000
1214524800000,6208260000
1214438400000,5231280000
1214352000000,4825640000
1214265600000,4705050000
1214179200000,4186370000
1213920000000,5324900000
1213833600000,4811670000
1213747200000,4573570000
1213660800000,3801960000
1213574400000,3706940000
1213315200000,4080420000
1213228800000,4734240000
1213142400000,4779980000
1213056000000,4635070000
1212969600000,4404570000
1212710400000,4771660000
1212624000000,4350790000
1212537600000,4338640000
1212451200000,4396380000
1212364800000,3714320000
1212105600000,3845630000
1212019200000,3894440000
1211932800000,3927240000
1211846400000,3588860000
1211500800000,3516380000
1211414400000,3955960000
1211328000000,4517990000
1211241600000,3854320000
1211155200000,3683970000
1210896000000,3842590000
1210809600000,3836480000
1210723200000,3979370000
1210636800000,4018590000
1210550400000,3370630000
1210291200000,3518620000
1210204800000,3827550000
1210118400000,4075860000
1210032000000,3924100000
1209945600000,3410090000
1209686400000,3953030000
1209600000000,4448780000
1209513600000,4508890000
1209427200000,3815320000
1209340800000,3607000000
1209081600000,3891150000
1208995200000,4461660000
1208908800000,4103610000
1208822400000,3821900000
1208736000000,3420570000
1208476800000,4222380000
1208390400000,3713880000
1208304000000,4260370000
1208217600000,3581230000
1208131200000,3565020000
1207872000000,3723790000
1207785600000,3686150000
1207699200000,3556670000
1207612800000,3602500000
1207526400000,3747780000
1207267200000,3703100000
1207180800000,3920100000
1207094400000,4320440000
1207008000000,4745120000
1206921600000,4188990000
1206662400000,3686980000
1206576000000,4037930000
1206489600000,4055670000
1206403200000,4145120000
1206316800000,4499000000
1205971200000,6145220000
1205884800000,5358550000
1205798400000,5335630000
1205712000000,5683010000
1205452800000,5153780000
1205366400000,5073360000
1205280000000,4414280000
1205193600000,5109080000
1205107200000,4261240000
1204848000000,4565410000
1204761600000,4323460000
1204675200000,4277710000
1204588800000,4757180000
1204502400000,4117570000
1204243200000,4426730000
1204156800000,3938580000
1204070400000,3904700000
1203984000000,4096060000
1203897600000,3866350000
1203638400000,3572660000
1203552000000,3696660000
1203465600000,3870520000
1203379200000,3613550000
1203033600000,3583300000
1202947200000,3644760000
1202860800000,3856420000
1202774400000,4044640000
1202688000000,3593140000
1202428800000,3768490000
1202342400000,4589160000
1202256000000,4008120000
1202169600000,4315740000
1202083200000,3495780000
1201824000000,4650770000
1201737600000,4970290000
1201651200000,4742760000
1201564800000,4232960000
1201478400000,4100930000
1201219200000,4882250000
1201132800000,5735300000
1201046400000,3241680000
1200960000000,6544690000
1200614400000,6004840000
1200528000000,5303130000
1200441600000,5440620000
1200355200000,4601640000
1200268800000,3682090000
1200009600000,4495840000
1199923200000,5170490000
1199836800000,5351030000
1199750400000,4705390000
1199664000000,4221260000
1199404800000,4166000000
1199318400000,3429500000
1199232000000,3452650000
1199059200000,2440880000
1198800000000,2420510000
1198713600000,2365770000
1198627200000,2010500000
1198454400000,2200000
1198195200000,4508590000
1198108800000,3526890000
1198022400000,3401300000
1197936000000,3723690000
1197849600000,3569030000
1197590400000,3401050000
1197504000000,3635170000
1197417600000,4482120000
1197331200000,4080180000
1197244800000,2911760000
1196985600000,3177710000
1196899200000,3568570000
1196812800000,3663660000
1196726400000,3343620000
1196640000000,3323250000
1196380800000,4422200000
1196294400000,3524730000
1196208000000,4508020000
1196121600000,4320720000
1196035200000,3706470000
1195776000000,1612720000
1195603200000,4076230000
1195516800000,4875150000
1195430400000,4119650000
1195171200000,4168870000
1195084800000,3941010000
1194998400000,4031470000
1194912000000,4141310000
1194825600000,4192520000
1194566400000,4587050000
1194480000000,5439720000
1194393600000,4353160000
1194307200000,3879160000
1194220800000,3819330000
1193961600000,4285990000
1193875200000,4241470000
1193788800000,3953070000
1193702400000,3212520000
1193616000000,3124480000
1193356800000,3612120000
1193270400000,4183960000
1193184000000,4003300000
1193097600000,3309120000
1193011200000,3471830000
1192752000000,4160970000
1192665600000,3203210000
1192579200000,3638070000
1192492800000,3234560000
1192406400000,3139290000
1192147200000,2788690000
1192060800000,3911260000
1191974400000,3044760000
1191888000000,2932040000
1191801600000,2040650000
1191542400000,2919030000
1191456000000,2690430000
1191369600000,3065320000
1191283200000,3101910000
1191196800000,3281990000
1190937600000,2925350000
1190851200000,2872180000
1190764800000,3237390000
1190678400000,3187770000
1190592000000,3131310000
1190332800000,3679460000
1190246400000,2957700000
1190160000000,3846750000
1190073600000,3708940000
1189987200000,2598390000
1189728000000,2641740000
1189641600000,2877080000
1189555200000,2885720000
1189468800000,3015330000
1189382400000,2835720000
1189123200000,3191080000
1189036800000,2459590000
1188950400000,2991600000
1188864000000,2766600000
1188518400000,2731610000
1188432000000,2582960000
1188345600000,2824070000
1188259200000,3078090000
1188172800000,2406180000
1187913600000,2541400000
1187827200000,3084390000
1187740800000,3309120000
1187654400000,3012150000
1187568000000,3321340000
1187308800000,3570040000
1187222400000,6509300000
1187136000000,4290930000
1187049600000,3814630000
1186963200000,3696280000
1186704000000,5345780000
1186617600000,5889600000
1186531200000,5499560000
1186444800000,4909390000
1186358400000,5067200000
1186099200000,4272110000
1186012800000,4368850000
1185926400000,5256780000
1185840000000,4524520000
1185753600000,4128780000
1185494400000,4784650000
1185408000000,4472550000
1185321600000,4283200000
1185235200000,4115830000
1185148800000,3102700000
1184889600000,3745780000
1184803200000,3251450000
1184716800000,3609220000
1184630400000,3007140000
1184544000000,2704110000
1184284800000,2801120000
1184198400000,3489600000
1184112000000,3082920000
1184025600000,3244280000
1183939200000,2715330000
1183680000000,2441520000
1183593600000,2622950000
1183420800000,1560790000
1183334400000,2648990000
1183075200000,3165410000
1182988800000,3006710000
1182902400000,3398150000
1182816000000,3398530000
1182729600000,3287250000
1182470400000,4284320000
1182384000000,3161110000
1182297600000,3286900000
1182211200000,2873590000
1182124800000,2480240000
1181865600000,3406030000
1181779200000,2813630000
1181692800000,3077930000
1181606400000,3056200000
1181520000000,2525280000
1181260800000,2993460000
1181174400000,3538470000
1181088000000,2964190000
1181001600000,2939450000
1180915200000,2738930000
1180656000000,2927020000
1180569600000,3335530000
1180483200000,2980210000
1180396800000,2571790000
1180051200000,2316250000
1179964800000,3365530000
1179878400000,3084260000
1179792000000,2860500000
1179705600000,3465360000
1179446400000,2959050000
1179360000000,2868640000
1179273600000,2915350000
1179187200000,3071020000
1179100800000,2776130000
1178841600000,2720780000
1178755200000,3031240000
1178668800000,2935550000
1178582400000,2795720000
1178496000000,2545090000
1178236800000,2761930000
1178150400000,3007970000
1178064000000,3189800000
1177977600000,3400350000
1177891200000,3093420000
1177632000000,2732810000
1177545600000,3211800000
1177459200000,3252590000
1177372800000,3119750000
1177286400000,2575020000
1177027200000,3329940000
1176940800000,2913610000
1176854400000,2971330000
1176768000000,2920570000
1176681600000,2870140000
1176422400000,2690020000
1176336000000,2770570000
1176249600000,2950190000
1176163200000,2510110000
1176076800000,2349410000
1175731200000,2357230000
1175644800000,2616320000
1175558400000,2921760000
1175472000000,2875880000
1175212800000,2903960000
1175126400000,2854710000
1175040000000,3000440000
1174953600000,2673040000
1174867200000,2754660000
1174608000000,2619020000
1174521600000,3129970000
1174435200000,3184770000
1174348800000,2795940000
1174262400000,2777180000
1174003200000,3393640000
1173916800000,2821900000
1173830400000,3758350000
1173744000000,3485570000
1173657600000,2664000000
1173398400000,2623050000
1173312000000,3014850000
1173225600000,3141350000
1173139200000,3358160000
1173052800000,3480520000
1172793600000,3312260000
1172707200000,3874910000
1172620800000,3925250000
1172534400000,4065230000
1172448000000,2822170000
1172188800000,2579950000
1172102400000,1950770000
1172016000000,2606980000
1171929600000,2337860000
1171584000000,2399450000
1171497600000,2490920000
1171411200000,2699290000
1171324800000,2652150000
1171238400000,2395680000
1170979200000,2951810000
1170892800000,2816180000
1170806400000,2618820000
1170720000000,2608710000
1170633600000,2439430000
1170374400000,2569450000
1170288000000,2914890000
1170201600000,2976690000
1170115200000,2706250000
1170028800000,2730480000
1169769600000,2626620000
1169683200000,2994330000
1169596800000,2783180000
1169510400000,2975070000
1169424000000,2540120000
1169164800000,2777480000
1169078400000,2822430000
1168992000000,2690270000
1168905600000,2599530000
1168560000000,2686480000
1168473600000,2857870000
1168387200000,2764660000
1168300800000,3038380000
1168214400000,2763340000
1167955200000,2919400000
1167868800000,3004460000
1167782400000,3429160000
